District Number,District Name,School Number,School Name,Grade,Group,2014 Total Tested,2014 n Unsatisfactory,2014 % Unsatisfactory,2014 n Partially Proficient,2014 % Partially Proficient,2014 n Proficient,2014 % Proficient,2014 n Advanced,2014 % Advanced,2014 % Proficient and Advanced,2014 n No Score,2014 % No Score
0920,ELIZABETH C 1,0000,DISTRICT RESULTS,3,F,86,9,10.5,7,8.1,47,54.7,23,26.7,81.4,0,0.0
0920,ELIZABETH C 1,0000,DISTRICT RESULTS,3,M,88,2,2.3,22,25.0,36,40.9,27,30.7,71.6,1,1.1
0920,ELIZABETH C 1,0000,DISTRICT RESULTS,4,F,100,5,5.0,20,20.0,52,52.0,23,23.0,75.0,0,0.0
0920,ELIZABETH C 1,0000,DISTRICT RESULTS,4,M,90,3,3.3,22,24.4,38,42.2,27,30.0,72.2,0,0.0
0920,ELIZABETH C 1,0000,DISTRICT RESULTS,5,F,101,5,5.0,26,25.7,49,48.5,21,20.8,69.3,0,0.0
0920,ELIZABETH C 1,0000,DISTRICT RESULTS,5,M,85,9,10.6,25,29.4,31,36.5,20,23.5,60.0,0,0.0
0920,ELIZABETH C 1,0000,DISTRICT RESULTS,6,F,110,11,10.0,30,27.3,47,42.7,22,20.0,62.7,0,0.0
0920,ELIZABETH C 1,0000,DISTRICT RESULTS,6,M,102,13,12.7,20,19.6,41,40.2,27,26.5,66.7,1,1.0
0920,ELIZABETH C 1,0000,DISTRICT RESULTS,7,F,129,16,12.4,52,40.3,38,29.5,23,17.8,47.3,0,0.0
0920,ELIZABETH C 1,0000,DISTRICT RESULTS,7,M,93,15,16.1,29,31.2,26,28.0,23,24.7,52.7,0,0.0
0920,ELIZABETH C 1,0000,DISTRICT RESULTS,8,F,97,18,18.6,32,33.0,28,28.9,18,18.6,47.4,1,1.0
0920,ELIZABETH C 1,0000,DISTRICT RESULTS,8,M,94,13,13.8,21,22.3,35,37.2,24,25.5,62.8,1,1.1
0920,ELIZABETH C 1,0000,DISTRICT RESULTS,9,F,103,16,15.5,34,33.0,44,42.7,8,7.8,50.5,1,1.0
0920,ELIZABETH C 1,0000,DISTRICT RESULTS,9,M,109,35,32.1,37,33.9,26,23.9,11,10.1,33.9,0,0.0
0920,ELIZABETH C 1,0000,DISTRICT RESULTS,10,F,99,26,26.3,39,39.4,30,30.3,1,1.0,31.3,3,3.0
0920,ELIZABETH C 1,0000,DISTRICT RESULTS,10,M,109,33,30.3,40,36.7,28,25.7,7,6.4,32.1,1,0.9
0920,ELIZABETH C 1,2572,LEGACY ACAD,3,F,25,5,20.0,3,12.0,10,40.0,7,28.0,68.0,0,0.0
0920,ELIZABETH C 1,2572,LEGACY ACAD,3,M,29,2,6.9,5,17.2,8,27.6,13,44.8,72.4,1,3.4
0920,ELIZABETH C 1,2572,LEGACY ACAD,4,F,33,5,15.2,10,30.3,13,39.4,5,15.2,54.5,0,0.0
0920,ELIZABETH C 1,2572,LEGACY ACAD,4,M,19,1,5.3,7,36.8,9,47.4,2,10.5,57.9,0,0.0
0920,ELIZABETH C 1,2572,LEGACY ACAD,5,F,29,3,10.3,5,17.2,15,51.7,6,20.7,72.4,0,0.0
0920,ELIZABETH C 1,2572,LEGACY ACAD,5,M,27,4,14.8,7,25.9,10,37.0,6,22.2,59.3,0,0.0
0920,ELIZABETH C 1,2572,LEGACY ACAD,6,F,21,3,14.3,8,38.1,4,19.0,6,28.6,47.6,0,0.0
0920,ELIZABETH C 1,2572,LEGACY ACAD,6,M,20,5,25.0,4,20.0,9,45.0,2,10.0,55.0,0,0.0
0920,ELIZABETH C 1,2572,LEGACY ACAD,7,F,16,2,12.5,9,56.3,4,25.0,1,6.3,31.3,0,0.0
0920,ELIZABETH C 1,2572,LEGACY ACAD,7,M,21,3,14.3,8,38.1,3,14.3,7,33.3,47.6,0,0.0
0920,ELIZABETH C 1,2572,LEGACY ACAD,8,F,<16,--,--,--,--,--,--,--,--,--,--,--
0920,ELIZABETH C 1,2572,LEGACY ACAD,8,M,<16,--,--,--,--,--,--,--,--,--,--,--
0920,ELIZABETH C 1,2604,ELIZABETH MID,6,F,89,8,9.0,22,24.7,43,48.3,16,18.0,66.3,0,0.0
0920,ELIZABETH C 1,2604,ELIZABETH MID,6,M,82,8,9.8,16,19.5,32,39.0,25,30.5,69.5,1,1.2
0920,ELIZABETH C 1,2604,ELIZABETH MID,7,F,113,14,12.4,43,38.1,34,30.1,22,19.5,49.6,0,0.0
0920,ELIZABETH C 1,2604,ELIZABETH MID,7,M,72,12,16.7,21,29.2,23,31.9,16,22.2,54.2,0,0.0
0920,ELIZABETH C 1,2604,ELIZABETH MID,8,F,83,17,20.5,27,32.5,24,28.9,14,16.9,45.8,1,1.2
0920,ELIZABETH C 1,2604,ELIZABETH MID,8,M,86,8,9.3,20,23.3,33,38.4,24,27.9,66.3,1,1.2
0920,ELIZABETH C 1,2608,ELIZABETH HIG,9,F,99,14,14.1,34,34.3,43,43.4,8,8.1,51.5,0,0.0
0920,ELIZABETH C 1,2608,ELIZABETH HIG,9,M,106,32,30.2,37,34.9,26,24.5,11,10.4,34.9,0,0.0
0920,ELIZABETH C 1,2608,ELIZABETH HIG,10,F,89,19,21.3,36,40.4,30,33.7,1,1.1,34.8,3,3.4
0920,ELIZABETH C 1,2608,ELIZABETH HIG,10,M,97,26,26.8,35,36.1,28,28.9,7,7.2,36.1,1,1.0
0920,ELIZABETH C 1,3236,FRONTIER HIGH,9,F,<16,--,--,--,--,--,--,--,--,--,--,--
0920,ELIZABETH C 1,3236,FRONTIER HIGH,9,M,<16,--,--,--,--,--,--,--,--,--,--,--
0920,ELIZABETH C 1,3236,FRONTIER HIGH,10,F,<16,--,--,--,--,--,--,--,--,--,--,--
0920,ELIZABETH C 1,3236,FRONTIER HIGH,10,M,<16,--,--,--,--,--,--,--,--,--,--,--
0920,ELIZABETH C 1,7517,RUNNING CREEK,3,F,24,1,4.2,1,4.2,17,70.8,5,20.8,91.7,0,0.0
0920,ELIZABETH C 1,7517,RUNNING CREEK,3,M,26,0,0.0,7,26.9,12,46.2,7,26.9,73.1,0,0.0
0920,ELIZABETH C 1,7517,RUNNING CREEK,4,F,31,0,0.0,2,6.5,20,64.5,9,29.0,93.5,0,0.0
0920,ELIZABETH C 1,7517,RUNNING CREEK,4,M,31,0,0.0,4,12.9,13,41.9,14,45.2,87.1,0,0.0
0920,ELIZABETH C 1,7517,RUNNING CREEK,5,F,34,0,0.0,10,29.4,16,47.1,8,23.5,70.6,0,0.0
0920,ELIZABETH C 1,7517,RUNNING CREEK,5,M,27,1,3.7,8,29.6,10,37.0,8,29.6,66.7,0,0.0
0920,ELIZABETH C 1,7925,SINGING HILLS,3,F,37,3,8.1,3,8.1,20,54.1,11,29.7,83.8,0,0.0
0920,ELIZABETH C 1,7925,SINGING HILLS,3,M,33,0,0.0,10,30.3,16,48.5,7,21.2,69.7,0,0.0
0920,ELIZABETH C 1,7925,SINGING HILLS,4,F,36,0,0.0,8,22.2,19,52.8,9,25.0,77.8,0,0.0
0920,ELIZABETH C 1,7925,SINGING HILLS,4,M,40,2,5.0,11,27.5,16,40.0,11,27.5,67.5,0,0.0
0920,ELIZABETH C 1,7925,SINGING HILLS,5,F,38,2,5.3,11,28.9,18,47.4,7,18.4,65.8,0,0.0
0920,ELIZABETH C 1,7925,SINGING HILLS,5,M,31,4,12.9,10,32.3,11,35.5,6,19.4,54.8,0,0.0
0930,KIOWA C 2,0000,DISTRICT RESULTS,3,F,17,0,0.0,5,29.4,6,35.3,6,35.3,70.6,0,0.0
0930,KIOWA C 2,0000,DISTRICT RESULTS,3,M,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,0000,DISTRICT RESULTS,4,F,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,0000,DISTRICT RESULTS,4,M,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,0000,DISTRICT RESULTS,5,F,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,0000,DISTRICT RESULTS,5,M,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,0000,DISTRICT RESULTS,6,F,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,0000,DISTRICT RESULTS,6,M,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,0000,DISTRICT RESULTS,7,F,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,0000,DISTRICT RESULTS,7,M,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,0000,DISTRICT RESULTS,8,F,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,0000,DISTRICT RESULTS,8,M,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,0000,DISTRICT RESULTS,9,F,21,4,19.0,9,42.9,5,23.8,3,14.3,38.1,0,0.0
0930,KIOWA C 2,0000,DISTRICT RESULTS,9,M,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,0000,DISTRICT RESULTS,10,F,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,0000,DISTRICT RESULTS,10,M,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,4724,KIOWA ELEMENT,3,F,17,0,0.0,5,29.4,6,35.3,6,35.3,70.6,0,0.0
0930,KIOWA C 2,4724,KIOWA ELEMENT,3,M,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,4724,KIOWA ELEMENT,4,F,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,4724,KIOWA ELEMENT,4,M,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,4724,KIOWA ELEMENT,5,F,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,4724,KIOWA ELEMENT,5,M,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,4726,KIOWA MIDDLE,6,F,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,4726,KIOWA MIDDLE,6,M,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,4726,KIOWA MIDDLE,7,F,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,4726,KIOWA MIDDLE,7,M,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,4726,KIOWA MIDDLE,8,F,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,4726,KIOWA MIDDLE,8,M,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,4728,KIOWA HIGH SC,9,F,21,4,19.0,9,42.9,5,23.8,3,14.3,38.1,0,0.0
0930,KIOWA C 2,4728,KIOWA HIGH SC,9,M,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,4728,KIOWA HIGH SC,10,F,<16,--,--,--,--,--,--,--,--,--,--,--
0930,KIOWA C 2,4728,KIOWA HIGH SC,10,M,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,0000,DISTRICT RESULTS,3,F,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,0000,DISTRICT RESULTS,3,M,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,0000,DISTRICT RESULTS,4,F,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,0000,DISTRICT RESULTS,4,M,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,0000,DISTRICT RESULTS,5,F,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,0000,DISTRICT RESULTS,5,M,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,0000,DISTRICT RESULTS,6,F,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,0000,DISTRICT RESULTS,6,M,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,0000,DISTRICT RESULTS,7,F,17,2,11.8,6,35.3,6,35.3,3,17.6,52.9,0,0.0
0940,BIG SANDY 100J,0000,DISTRICT RESULTS,7,M,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,0000,DISTRICT RESULTS,8,F,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,0000,DISTRICT RESULTS,8,M,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,0000,DISTRICT RESULTS,9,F,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,0000,DISTRICT RESULTS,9,M,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,0000,DISTRICT RESULTS,10,F,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,0000,DISTRICT RESULTS,10,M,17,8,47.1,4,23.5,5,29.4,0,0.0,29.4,0,0.0
0940,BIG SANDY 100J,7914,SIMLA ELEMENT,3,F,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,7914,SIMLA ELEMENT,3,M,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,7914,SIMLA ELEMENT,4,F,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,7914,SIMLA ELEMENT,4,M,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,7914,SIMLA ELEMENT,5,F,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,7914,SIMLA ELEMENT,5,M,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,7918,SIMLA JUNIOR,6,F,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,7918,SIMLA JUNIOR,6,M,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,7918,SIMLA JUNIOR,7,F,17,2,11.8,6,35.3,6,35.3,3,17.6,52.9,0,0.0
0940,BIG SANDY 100J,7918,SIMLA JUNIOR,7,M,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,7918,SIMLA JUNIOR,8,F,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,7918,SIMLA JUNIOR,8,M,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,7922,SIMLA HIGH SC,9,F,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,7922,SIMLA HIGH SC,9,M,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,7922,SIMLA HIGH SC,10,F,<16,--,--,--,--,--,--,--,--,--,--,--
0940,BIG SANDY 100J,7922,SIMLA HIGH SC,10,M,17,8,47.1,4,23.5,5,29.4,0,0.0,29.4,0,0.0
0950,ELBERT 200,0000,DISTRICT RESULTS,3,F,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,0000,DISTRICT RESULTS,3,M,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,0000,DISTRICT RESULTS,4,F,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,0000,DISTRICT RESULTS,4,M,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,0000,DISTRICT RESULTS,5,F,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,0000,DISTRICT RESULTS,5,M,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,0000,DISTRICT RESULTS,6,F,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,0000,DISTRICT RESULTS,6,M,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,0000,DISTRICT RESULTS,7,F,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,0000,DISTRICT RESULTS,7,M,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,0000,DISTRICT RESULTS,8,F,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,0000,DISTRICT RESULTS,8,M,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,0000,DISTRICT RESULTS,9,F,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,0000,DISTRICT RESULTS,9,M,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,0000,DISTRICT RESULTS,10,F,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,0000,DISTRICT RESULTS,10,M,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,2570,ELBERT ELEMEN,3,F,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,2570,ELBERT ELEMEN,3,M,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,2570,ELBERT ELEMEN,4,F,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,2570,ELBERT ELEMEN,4,M,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,2570,ELBERT ELEMEN,5,F,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,2570,ELBERT ELEMEN,5,M,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,2574,ELBERT JSHS,6,F,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,2574,ELBERT JSHS,6,M,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,2574,ELBERT JSHS,7,F,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,2574,ELBERT JSHS,7,M,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,2574,ELBERT JSHS,8,F,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,2574,ELBERT JSHS,8,M,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,2574,ELBERT JSHS,9,F,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,2574,ELBERT JSHS,9,M,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,2574,ELBERT JSHS,10,F,<16,--,--,--,--,--,--,--,--,--,--,--
0950,ELBERT 200,2574,ELBERT JSHS,10,M,<16,--,--,--,--,--,--,--,--,--,--,--
0960,AGATE 300,0000,DISTRICT RESULTS,3,F,<16,--,--,--,--,--,--,--,--,--,--,--
0960,AGATE 300,0000,DISTRICT RESULTS,3,M,<16,--,--,--,--,--,--,--,--,--,--,--
0960,AGATE 300,0044,AGATE ELEMENT,3,F,<16,--,--,--,--,--,--,--,--,--,--,--
0960,AGATE 300,0044,AGATE ELEMENT,3,M,<16,--,--,--,--,--,--,--,--,--,--,--
0970,CALHAN RJ 1,0000,DISTRICT RESULTS,3,F,17,3,17.6,3,17.6,5,29.4,6,35.3,64.7,0,0.0
0970,CALHAN RJ 1,0000,DISTRICT RESULTS,3,M,19,1,5.3,6,31.6,4,21.1,8,42.1,63.2,0,0.0
0970,CALHAN RJ 1,0000,DISTRICT RESULTS,4,F,<16,--,--,--,--,--,--,--,--,--,--,--
0970,CALHAN RJ 1,0000,DISTRICT RESULTS,4,M,<16,--,--,--,--,--,--,--,--,--,--,--
0970,CALHAN RJ 1,0000,DISTRICT RESULTS,5,F,26,5,19.2,6,23.1,10,38.5,5,19.2,57.7,0,0.0
0970,CALHAN RJ 1,0000,DISTRICT RESULTS,5,M,16,3,18.8,3,18.8,6,37.5,4,25.0,62.5,0,0.0
0970,CALHAN RJ 1,0000,DISTRICT RESULTS,6,F,<16,--,--,--,--,--,--,--,--,--,--,--
0970,CALHAN RJ 1,0000,DISTRICT RESULTS,6,M,21,0,0.0,11,52.4,9,42.9,1,4.8,47.6,0,0.0
0970,CALHAN RJ 1,0000,DISTRICT RESULTS,7,F,20,5,25.0,4,20.0,7,35.0,4,20.0,55.0,0,0.0
0970,CALHAN RJ 1,0000,DISTRICT RESULTS,7,M,18,2,11.1,9,50.0,3,16.7,4,22.2,38.9,0,0.0
0970,CALHAN RJ 1,0000,DISTRICT RESULTS,8,F,30,4,13.3,12,40.0,12,40.0,2,6.7,46.7,0,0.0
0970,CALHAN RJ 1,0000,DISTRICT RESULTS,8,M,24,7,29.2,5,20.8,7,29.2,5,20.8,50.0,0,0.0
0970,CALHAN RJ 1,0000,DISTRICT RESULTS,9,F,<16,--,--,--,--,--,--,--,--,--,--,--
0970,CALHAN RJ 1,0000,DISTRICT RESULTS,9,M,18,5,27.8,6,33.3,6,33.3,1,5.6,38.9,0,0.0
0970,CALHAN RJ 1,0000,DISTRICT RESULTS,10,F,17,5,29.4,8,47.1,4,23.5,0,0.0,23.5,0,0.0
0970,CALHAN RJ 1,0000,DISTRICT RESULTS,10,M,<16,--,--,--,--,--,--,--,--,--,--,--
0970,CALHAN RJ 1,1210,CALHAN ELEMEN,3,F,17,3,17.6,3,17.6,5,29.4,6,35.3,64.7,0,0.0
0970,CALHAN RJ 1,1210,CALHAN ELEMEN,3,M,19,1,5.3,6,31.6,4,21.1,8,42.1,63.2,0,0.0
0970,CALHAN RJ 1,1210,CALHAN ELEMEN,4,F,<16,--,--,--,--,--,--,--,--,--,--,--
0970,CALHAN RJ 1,1210,CALHAN ELEMEN,4,M,<16,--,--,--,--,--,--,--,--,--,--,--
0970,CALHAN RJ 1,1210,CALHAN ELEMEN,5,F,26,5,19.2,6,23.1,10,38.5,5,19.2,57.7,0,0.0
0970,CALHAN RJ 1,1210,CALHAN ELEMEN,5,M,16,3,18.8,3,18.8,6,37.5,4,25.0,62.5,0,0.0
0970,CALHAN RJ 1,1215,CALHAN MIDDLE,6,F,<16,--,--,--,--,--,--,--,--,--,--,--
0970,CALHAN RJ 1,1215,CALHAN MIDDLE,6,M,21,0,0.0,11,52.4,9,42.9,1,4.8,47.6,0,0.0
0970,CALHAN RJ 1,1215,CALHAN MIDDLE,7,F,20,5,25.0,4,20.0,7,35.0,4,20.0,55.0,0,0.0
0970,CALHAN RJ 1,1215,CALHAN MIDDLE,7,M,18,2,11.1,9,50.0,3,16.7,4,22.2,38.9,0,0.0
0970,CALHAN RJ 1,1215,CALHAN MIDDLE,8,F,30,4,13.3,12,40.0,12,40.0,2,6.7,46.7,0,0.0
0970,CALHAN RJ 1,1215,CALHAN MIDDLE,8,M,24,7,29.2,5,20.8,7,29.2,5,20.8,50.0,0,0.0
0970,CALHAN RJ 1,1218,CALHAN HIGH S,9,F,<16,--,--,--,--,--,--,--,--,--,--,--
0970,CALHAN RJ 1,1218,CALHAN HIGH S,9,M,18,5,27.8,6,33.3,6,33.3,1,5.6,38.9,0,0.0
0970,CALHAN RJ 1,1218,CALHAN HIGH S,10,F,17,5,29.4,8,47.1,4,23.5,0,0.0,23.5,0,0.0
0970,CALHAN RJ 1,1218,CALHAN HIGH S,10,M,<16,--,--,--,--,--,--,--,--,--,--,--
0980,HARRISON 2,0000,DISTRICT RESULTS,3,F,492,30,6.1,104,21.1,233,47.4,125,25.4,72.8,0,0.0
0980,HARRISON 2,0000,DISTRICT RESULTS,3,M,476,34,7.1,101,21.2,188,39.5,150,31.5,71.0,3,0.6
0980,HARRISON 2,0000,DISTRICT RESULTS,4,F,450,28,6.2,103,22.9,227,50.4,91,20.2,70.7,1,0.2
0980,HARRISON 2,0000,DISTRICT RESULTS,4,M,428,31,7.2,95,22.2,202,47.2,100,23.4,70.6,0,0.0
0980,HARRISON 2,0000,DISTRICT RESULTS,5,F,408,28,6.9,119,29.2,171,41.9,88,21.6,63.5,2,0.5
0980,HARRISON 2,0000,DISTRICT RESULTS,5,M,450,49,10.9,121,26.9,176,39.1,103,22.9,62.0,1,0.2
0980,HARRISON 2,0000,DISTRICT RESULTS,6,F,437,65,14.9,141,32.3,171,39.1,59,13.5,52.6,1,0.2
0980,HARRISON 2,0000,DISTRICT RESULTS,6,M,414,66,15.9,135,32.6,145,35.0,63,15.2,50.2,5,1.2
0980,HARRISON 2,0000,DISTRICT RESULTS,7,F,415,63,15.2,159,38.3,128,30.8,64,15.4,46.3,1,0.2
0980,HARRISON 2,0000,DISTRICT RESULTS,7,M,414,92,22.2,150,36.2,98,23.7,66,15.9,39.6,8,1.9
0980,HARRISON 2,0000,DISTRICT RESULTS,8,F,413,76,18.4,134,32.4,142,34.4,58,14.0,48.4,3,0.7
0980,HARRISON 2,0000,DISTRICT RESULTS,8,M,417,108,25.9,99,23.7,123,29.5,81,19.4,48.9,6,1.4
0980,HARRISON 2,0000,DISTRICT RESULTS,9,F,339,100,29.5,123,36.3,91,26.8,20,5.9,32.7,5,1.5
0980,HARRISON 2,0000,DISTRICT RESULTS,9,M,362,108,29.8,114,31.5,102,28.2,30,8.3,36.5,8,2.2
0980,HARRISON 2,0000,DISTRICT RESULTS,10,F,262,74,28.2,112,42.7,63,24.0,4,1.5,25.6,9,3.4
0980,HARRISON 2,0000,DISTRICT RESULTS,10,M,298,108,36.2,89,29.9,82,27.5,13,4.4,31.9,6,2.0
0980,HARRISON 2,0469,ATLAS PREPATO,5,F,32,10,31.3,13,40.6,8,25.0,1,3.1,28.1,0,0.0
0980,HARRISON 2,0469,ATLAS PREPATO,5,M,41,14,34.1,18,43.9,9,22.0,0,0.0,22.0,0,0.0
0980,HARRISON 2,0469,ATLAS PREPATO,6,F,71,15,21.1,30,42.3,18,25.4,8,11.3,36.6,0,0.0
0980,HARRISON 2,0469,ATLAS PREPATO,6,M,66,13,19.7,30,45.5,13,19.7,6,9.1,28.8,4,6.1
0980,HARRISON 2,0469,ATLAS PREPATO,7,F,57,19,33.3,27,47.4,9,15.8,2,3.5,19.3,0,0.0
0980,HARRISON 2,0469,ATLAS PREPATO,7,M,70,25,35.7,30,42.9,13,18.6,2,2.9,21.4,0,0.0
0980,HARRISON 2,0469,ATLAS PREPATO,8,F,63,27,42.9,18,28.6,15,23.8,2,3.2,27.0,1,1.6
0980,HARRISON 2,0469,ATLAS PREPATO,8,M,72,28,38.9,19,26.4,16,22.2,7,9.7,31.9,2,2.8
0980,HARRISON 2,0469,ATLAS PREPATO,9,F,54,17,31.5,26,48.1,10,18.5,1,1.9,20.4,0,0.0
0980,HARRISON 2,0469,ATLAS PREPATO,9,M,58,21,36.2,18,31.0,15,25.9,4,6.9,32.8,0,0.0
0980,HARRISON 2,1000,BRICKER ELEME,3,F,37,4,10.8,8,21.6,21,56.8,4,10.8,67.6,0,0.0
0980,HARRISON 2,1000,BRICKER ELEME,3,M,35,4,11.4,6,17.1,16,45.7,9,25.7,71.4,0,0.0
0980,HARRISON 2,1000,BRICKER ELEME,4,F,36,0,0.0,17,47.2,17,47.2,2,5.6,52.8,0,0.0
0980,HARRISON 2,1000,BRICKER ELEME,4,M,23,2,8.7,10,43.5,7,30.4,4,17.4,47.8,0,0.0
0980,HARRISON 2,1000,BRICKER ELEME,5,F,23,0,0.0,10,43.5,11,47.8,2,8.7,56.5,0,0.0
0980,HARRISON 2,1000,BRICKER ELEME,5,M,27,3,11.1,9,33.3,11,40.7,4,14.8,55.6,0,0.0
0980,HARRISON 2,1306,CARMEL MIDDLE,6,F,77,15,19.5,32,41.6,22,28.6,8,10.4,39.0,0,0.0
0980,HARRISON 2,1306,CARMEL MIDDLE,6,M,63,19,30.2,19,30.2,20,31.7,5,7.9,39.7,0,0.0
0980,HARRISON 2,1306,CARMEL MIDDLE,7,F,68,17,25.0,21,30.9,23,33.8,7,10.3,44.1,0,0.0
0980,HARRISON 2,1306,CARMEL MIDDLE,7,M,72,22,30.6,24,33.3,18,25.0,7,9.7,34.7,1,1.4
0980,HARRISON 2,1306,CARMEL MIDDLE,8,F,79,11,13.9,25,31.6,25,31.6,17,21.5,53.2,1,1.3
